"1","가담 노을길","횡성읍내 가담리 꽃길을 걸을수 있는 가담노을길","1.2","1시간","전천교","강원도 횡성군 횡성읍 수류암로 383","강원도 횡성군 횡성읍 입석리 110-2","하수종말처리장 건너편","강원도 횡성군 횡성읍 수류암로 335","강원도 횡성군 횡성읍 가담리 534","가담리 뚝방길","033-340-2546","횡성군청 관광개발계","2019-06-10","37.48210533","127.9804803","4260000","강원도 횡성군"
"52","강동사랑길","북구 강동사랑길의 테마는 사랑이다. 구간마다 사랑이 깔려 있는 일곱 개의 하트모양의 구간은 산과 들, 바다를 모두 즐길 수 있어 연인이 함께 걸으면 더없이 좋은 코스이다.","27.9","12시간","정자항귀신고래등대","울산광역시 북구 정자동","울산광역시 북구 정자동","금천교","울산광역시 북구 어물동","울산광역시 북구 어물동","정자항 ~ 제전항 ~ 우가항 ~ 당사항 ~ 추억의 학교 ~ 옥녀봉 ~ 유포석보","052-229-7743","북구 관광해양개발과","2019-09-18","35.61669274","129.4430945","6310000","울산광역시"
"53","강동사랑길","북구 강동사랑길의 테마는 사랑이다. 구간마다 사랑이 깔려 있는 일곱 개의 하트모양의 구간은 산과 들, 바다를 모두 즐길 수 있어 연인이 함께 걸으면 더없이 좋은 코스이다.","27.9","12시간","정자항귀신고래등대","울산광역시 북구 정자동","울산광역시 북구 정자동","금천교","울산광역시 북구 어물동","울산광역시 북구 어물동","정자항 ~ 제전항 ~ 우가항 ~ 당사항 ~ 추억의 학교 ~ 옥녀봉 ~ 유포석보","052-229-7743","북구 관광해양개발과","2019-09-05","35.61669274","129.4430945","3720000","울산광역시 북구"
"54","강변이야기길(물소리길 3코스)","물소리길은 자연을 사랑하는 도보여행객들을 위한 길입니다. 다정하게 속삭이는 포근함이 그리울 땐 언제든지 물 맑은 양평을 찾아 남한강과 북한강변을 아늑하게 감돌아 흐르듯 산책하는 여유를 즐기세요. 자연과 문명이 공존하는 남한강의 풍경을 바라보며 수목원 옆길을 거쳐 오랜 전통의 천주교 양근성지를 지납니다.","10.2","3시간 내외","아신역","경기도 양평군 옥천면 아신역1길 23","경기도 양평군 옥천면 아신리 산 112-2","양평역 1번 출구","경기도 양평군 양평읍 역전길 30","경기도 양평군 양평읍 양근리 130-37","아신역→아오곡→단풍마을→산수유산장 옆길→옥천레포츠공원→들꽃마을입구→강변로육교→양근성지→양평군립미술관→양평역 1번출구","031-770-1003","헬스투어협동조합","2019-05-24","37.51369555","127.4431061","4170000","경기도 양평군"
"55","강변포구길","둘레길","25.6","8시간 40분","웅포곰개나루","전라북도 익산시 웅포면 강변로 25","전라북도 익산시 웅포면 웅포리 730","웅포곰개나루","전라북도 익산시 웅포면 강변로 25","전라북도 익산시 웅포면 웅포리 730","웅포곰개나루 → 산들강웅포체험마을→ 붕새언덕체험마을→ 성당포구 → 두동편백 마을 → 두동교회 → 숭림사","063-859-5438","익산시청 녹색환경과","2019-03-06","36.06581283","126.8754206","4680000","전라북도 익산시"
"56","강서둘레길(개화산,치현산,한강코스)","강서구의 서측 개화산, 치현산, 서남환경공원, 한강공원을 연결하는 테마와 역사, 문화가 어우러지는 길","11.44","4시간","방화근린공원","","서울특별시 강서구 방화동 855","개화산 전망대","","서울특별시 강서구 개화동 산32-8","방화근린공원~약사사~봉화정~신선바위~하늘길전망대~심정쉼터~치현산~서남환경공원~강서습지생태공원~상사마을~개화산전망대","02-2600-4183","서울특별시 강서구청","2019-06-27","37.58240604","126.8120284","3150000","서울특별시 강서구"
"57","강서둘레길(궁산코스)","궁산을 순환하면서 문화재, 유적지 등을 탐방할수 테마가 있는 길","1.63","40분","공암나루공원","","서울특별시 강서구 가양동 1456-6","양천향교","서울특별시 강서구 양천로47나길 53","서울특별시 강서구 가양동 234","공암나루공원~소악루~궁산 고성지~명상의숲~궁산삼거리~양천향교","02-2600-4185","서울특별시 강서구청","2019-06-27","37.57390313","126.8433521","3150000","서울특별시 강서구"
"58","강서둘레길(봉제산코스)","강서구의 동측 봉제산을 순환하는 도심속의","7","3시간","KC대학교","서울특별시 강서구 까치산로24가길 10-11","서울특별시 강서구 화곡동 산209","사색의숲","","서울특별시 강서구 화곡동 산204","KC대학교~오리나무쉼터~무궁화공원~자연체험학습원~담소터~장수동산~법성사~숲속놀이터~사색의 숲","02-2600-4183","서울특별시 강서구청","2019-06-27","37.54925097","126.8538827","3150000","서울특별시 강서구"
"59","강정보 녹색길","강정보를 따라 걸으며 낙동강을 느낄 수 있는 녹색길","19","6시간","육신사","대구광역시 달성군 하빈면 육신사길 64","대구광역시 달성군 하빈면 묘리 641","강정보","","대구광역시 달성군 다사읍 죽곡리 718-2","육신사 → 삼가헌 → 하목정 → 하빈지구 수변공원 → 영벽정 → 죽곡리분기점 → 강정마을 입구 → 강정보","053-668-3763","대구광역시 달성군청","2019-06-25","35.91161815","128.4162505","3480000","대구광역시 달성군"
"60","강진 바스락길","다산 정약용이 백련사의 혜장선사를 만나기 위해 오가던 사색의 길","8","2시간 30분","백련사","전라남도 강진군 도암면 백련사길 145","","도암면사무소","전라남도 강진군 도암면 도암중앙로 73","","백련사-다산초당-마점마을-용문사-석문공원(사랑+ 구름다리)-소석문-도암중학교-도암면사무소","061-430-3343","강진군청(문화관광과)","2019-10-16","34.58961067","126.7465013","4920000","전라남도 강진군"
"61","강화도령첫사랑길","강화도령 철종의 추억을 따라 걷는 여행","11.7","3시간 30분","용흥궁 관리소","","인천광역시 강화군 강화읍 관청리 443-1","철종외가 관리소","인천광역시 강화군 선원면 철종외가길 46-1","인천광역시 강화군 선원면 냉정리 264","용흥궁 → 청하동약수터 → 남장대 → 찬우물약수터 → 철종외가","032-930-3579","강화군청 문화관광과","2019-09-20","37.74833573","126.4858897","3570000","인천광역시 강화군"
"62","개도 사람길","개도 사람들이 나무 땔깜등을 마련하기 위해 걸었던 길을 풍자(우회)적으로 표현","7.64","3시간50분","화산선착장","전라남도 여수시 화정면 개도별촌길 94","전라남도 여수시 화정면 개도리 744","배성금, 개도 수원지","전라남도 여수시 화정면 개도리 산345-433","전라남도 여수시 화정면 개도리 산345-433","1코스: 화산선착장→호령마을,2코스: 호령마을→배성금","061-659-3891","전라남도 여수시청","2019-06-03","34.58134193","127.6668321","4810000","전라남도 여수시"
"63","개화산 자락길","강서구의 어르신, 어린이, 보행약자 등 모든 계층이 편안하게 탐방할 수 있는 무장애 산책로","2.1","40분","영신교회 뒤","","서울특별시 강서구 방화동 산163-8","하늘길 전망대","","서울특별시 강서구 개화동 산91-2","영신교회 뒤 초입부~장애인주차장~소나무북카페~참나무북카페~하늘길전망대","02-2600-4183","서울특별시 강서구청","2019-06-27","37.57659331","126.8078499","3150000","서울특별시 강서구"
"64","갯벌보러가는길","갯벌을 따라 도는 여행","23.5","7시간 30분","분오리돈대 입구","","인천광역시 강화군 화도면 동막리 2","화도공용버스터미널 정류장","","인천광역시 강화군 화도면 상방리 808-20","분오리돈대 → 미루돈대 → 갯벌센터 → 일몰조망지 → 화도공영주차장","032-930-3579","강화군청 문화관광과","2019-09-20","37.59031877","126.4614034","3570000","인천광역시 강화군"
"65","거제역사문화탐방길","옥산성지, 거제향교 등의 역사와 거제 11대 명산인 선자산을 탐방할 수 있는 코스","9.54","5시간","동부산촌마을","","경상남도 거제시 동부면 산촌리 322-3","거제면사무소","경상남도 거제시 서상길 1","경상남도 거제시 서상리 298-1","동부산촌마을-삼거리-임도-삼거리-옥산성지-거제향교-거제면사무소","055-639-4354","경상남도 거제시청","2019-08-19","34.83147571","128.6030062","5370000","경상남도 거제시"
"66","건지산길","덕진구에 위치한 낮은 산이지만 조선왕실 왕가의 시조인 전주이씨 이한의 묘 조경단이 있고, 아기자기한 벽화의 연화마을과 혼불문학공원, 오송제 생태공원, 동물원, 전북대학교 대학로 등을 연계하여 둘러보기 좋다.","9","4시간","연화마을입구","전라북도 전주시 덕진구 연화길 4","전라북도 전주시 덕진구 덕진동1가 655-9","연화마을입구","전라북도 전주시 덕진구 연화길 4","전라북도 전주시 덕진구 덕진동1가 655-9","연화마을 입구 → 최명희 묘소 → 오송제 → 동물원두시길 → 건지산정상 → 동물원 → 연화마을 입구","063-281-2331","전라북도 전주시청","2019-08-30","35.85226257","127.1311745","4640000","전라북도 전주시"
"67","걷고 싶은 누리길","도동고개에서 각화저수지의 누리길","5.8","4시간","GS패밀리 주유소 옆","광주광역시 북구 생용동 59-8","광주광역시 북구 생용동 59-8","각화저수지","광주광역시 북구 각화동 산145-2","광주광역시 북구 각화동 산145-2","도동고개→노고지리산→바탈봉→각화저수지","062-410-6446","광주광역시 북구청","2019-05-21","35.22449721","126.9019356","3620000","광주광역시 북구"
"68","걷고 싶은 중구둘레길(제1코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","20","6시간","다운초등학교","울산광역시 중구 다운8길 5","","서사교","울산광역시 중구 다운로 90","","다운초등학교→배리끝→농협주말농장→이팝나무길→장구산 정상→소나무길→서사교","052-290-3690","울산광역시 중구청","2019-09-18","35.56180153","129.267007","6310000","울산광역시"
"69","걷고 싶은 중구둘레길(제1코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","20","6시간","다운초등학교","울산광역시 중구 다운8길 5","","서사교","울산광역시 중구 다운로 90","","다운초등학교→배리끝→농협주말농장→이팝나무길→장구산 정상→소나무길→서사교","052-290-3690","울산광역시 중구청","2019-09-10","35.56180153","129.267007","3690000","울산광역시 중구"
"70","걷고 싶은 중구둘레길(제2코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","8","1시간 40분","서사교","울산광역시 중구 다운로 90","","성동마을 입구","울산광역시 중구 성동길 88","","서사교→약수터→길촌마을→풍암마을→서암사→성동천","052-290-3690","울산광역시 중구청","2019-09-18","35.56178526","129.269212","6310000","울산광역시"
"71","걷고 싶은 중구둘레길(제2코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","8","1시간 40분","서사교","울산광역시 중구 다운로 90","","성동마을 입구","울산광역시 중구 성동길 88","","서사교→약수터→길촌마을→풍암마을→서암사→성동천","052-290-3690","울산광역시 중구청","2019-09-10","35.56178526","129.269212","3690000","울산광역시 중구"
"72","걷고 싶은 중구둘레길(제3코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","5","1시간 10분","성동마을 입구","울산광역시 중구 성동길 88","","시래마을","울산광역시 중구 달빛로 64-40","","성동마을 입구→주연마을→시례천→시례마을","052-290-3690","울산광역시 중구청","2019-09-18","35.58421004","129.3060865","6310000","울산광역시"
"73","걷고 싶은 중구둘레길(제3코스)","숲길, 하천길, 마을길을 둘러보는 도보여행길","5","1시간 10분","성동마을 입구","울산광역시 중구 성동길 88","","시래마을","울산광역시 중구 달빛로 64-40","","성동마을 입구→주연마을→시례천→시례마을","052-290-3690","울산광역시 중구청","2019-09-10","35.58421004","129.3060865","3690000","울산광역시 중구"
"74","경운산(문수봉)_숲길(등산)1코스","해발 341m 높이의 경운산(문수봉)_1코스는 총길이 6.7Km 정도이며, 총 소요시간은 1시간 17분 정도 소요되는 코스입니다.","6.7","1시간 17분","문수산림욕장 주차장","","경상북도 구미시 산동면 인덕리 146","경운대생활관","","경상북도 구미시 산동면 인덕리 35","문수산림욕장 주차장 > 문수사임도교차 > 341봉 > 경운대생활관","054-480-5862","경상북도 구미시청","2019-06-30","36.16617549","128.4645629","5080000","경상북도 구미시"
